DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2014,7.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2015,7.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2016,7.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2017,8.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2018,7.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2019,7.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,SM,2021,9.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2010,5.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2011,5.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2012,5.4,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2013,4.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2014,5.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2015,5.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2016,5.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2017,5.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2018,5.2,be
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,TR,2019,5.3,be
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2010,15.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2011,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2012,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2013,14.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2015,13.9,b
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2016,13.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2017,13.6,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2018,14.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2019,13.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2020,14.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UA,2021,17.3,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2010,8.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2011,8.7,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2012,8.9,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2013,9.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2014,8.8,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2015,9.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2016,9.1,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2017,9.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2018,9.2,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,UK,2019,9.0,p
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2010,3.6,b
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2011,4.0,b
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2012,4.1,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2013,3.9,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2014,4.2,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2015,4.6,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2016,4.8,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2017,4.9,e
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2018,5.0,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2019,5.3,
ESTAT:TPS00029(1.0),14/04/23 23:00:00,A,GDEATHRT_THSP,XK,2020,8.1,ep
